City,Latitude,Longitude,Store Name,Store Type,Foot Traffic,Avg Spending Capacity,Competition Density,Population Density,Avg Income,Rating,Rent Cost
pune,18.64120500449773,73.88067451941589,GoldNest-61,Grocery,1863,3816,15,23026,30045,4.1,428917
patna,22.14302658667558,77.10591275025865,FreshMart-48,Electronics,754,4882,9,13972,96703,3.6,194270
bhopal,21.776790581990053,77.55576732418648,MediCare-79,Clothing,163,3640,7,8707,10838,2.7,77001
bangalore,13.04607113816674,77.6323825919837,FreshMart-72,Clothing,1832,4005,9,9016,54600,3.8,131056
bangalore,13.128187455441259,77.49910182164386,MegaMart-8,Grocery,1873,136,45,7668,68880,3.9,463080
pune,18.518095668700123,73.72593883318555,StyleHub-60,Restaurant,1974,2349,33,29383,9375,4.9,302868
mumbai,18.973808648654447,72.83175489334444,FreshMart-78,Grocery,1574,567,38,23778,44995,4.6,310432
delhi,28.765753774622482,76.93199053921991,HomeComforts-8,Pharmacy,519,925,24,27049,77994,3.7,33760
chandigarh,21.87961909885606,77.54284143311637,FreshMart-70,Jewelry,909,2123,3,12143,88487,5.0,411834
bangalore,13.048133822261347,77.65294377391696,StyleHub-64,Jewelry,1869,523,12,11831,55524,2.8,378026
indore,22.474751959405868,77.95507974400893,HomeComforts-7,Electronics,1840,119,7,11149,60895,3.8,425781
pune,18.64734482900175,73.81682568330689,FreshMart-38,Electronics,853,2177,27,11874,75816,3.1,153417
jaipur,26.811386951158244,75.88274372969754,MegaMart-54,Furniture,312,3941,30,1277,28620,3.4,76435
bhopal,21.775642934946465,77.55744675065941,Foodies-77,Clothing,1232,1528,15,29199,76560,3.6,30850
bangalore,12.898704195476364,77.74807703997215,GoldNest-49,Clothing,984,4647,3,29120,68047,4.5,367974
pune,18.46380410325043,73.86281946171916,StyleHub-75,Furniture,676,3944,49,29478,55241,3.0,414753
mumbai,19.132333174671277,72.75676383694599,Foodies-86,Electronics,153,1572,43,24099,71824,2.7,23096
lucknow,26.89153266393894,80.90330563511685,MegaMart-35,Pharmacy,420,3987,43,28048,90852,3.8,323468
kolkata,22.706812171718212,88.35768919864502,StyleHub-8,Furniture,1466,4344,45,5416,68808,3.5,207526
kolkata,22.68602428397152,88.3158881794711,TechZone-82,Jewelry,1637,841,43,29244,51936,4.1,256855
pune,18.515414630531893,73.8721609860096,MediCare-3,Furniture,1208,2643,33,7814,43511,3.5,176341
lucknow,26.817564182465603,80.88422675096645,StyleHub-15,Furniture,493,1084,41,15876,69456,4.3,227633
kolkata,22.586822565431348,88.49063350507333,MediCare-48,Jewelry,1384,997,47,2872,82949,4.2,430110
chandigarh,21.87889937297192,77.54381494845863,HomeComforts-85,Supermarket,1238,3397,26,17410,91752,3.6,91740
kolkata,22.605013531934638,88.49499560646139,TechZone-98,Furniture,1182,1162,4,24412,23551,3.2,464259
delhi,28.718338355109218,77.08713757274609,GoldNest-94,Restaurant,963,1137,31,14195,58748,3.5,155066
patna,22.14328435238996,77.1068566424514,Foodies-40,Clothing,1397,3872,39,20101,98043,4.5,365933
chennai,13.085182692218023,80.22518826151101,GoldNest-30,Restaurant,929,1341,15,17507,27540,4.5,301775
ahmedabad,23.047877128511693,72.66113715312298,FreshMart-18,Electronics,1619,3075,34,16219,23791,2.9,334940
surat,22.05016550945469,77.43538971398688,GoldNest-3,Restaurant,226,2243,38,20292,79271,3.1,292142
chennai,12.866720085725783,80.1944260402699,GoldNest-57,Clothing,1200,3223,50,5667,28547,3.7,13223
jaipur,27.01318436702944,75.98321396597092,FreshMart-1,Pharmacy,1326,4389,45,8806,32723,2.6,153018
surat,22.05072995807297,77.43560128493952,StyleHub-91,Supermarket,1004,3671,46,22539,42520,3.9,318589
bhopal,21.775299221450563,77.55554568327628,HomeComforts-92,Pharmacy,1976,3276,33,10639,82999,2.7,79454
pune,18.526215060697652,73.71762895579572,MegaMart-79,Furniture,250,4397,15,9164,41341,2.7,107536
kolkata,22.63770496169832,88.35840603172414,StyleHub-26,Clothing,263,4819,22,17320,58466,4.2,219497
pune,18.517090604225427,73.70049954802131,TechZone-93,Furniture,1234,421,26,2480,60295,4.9,90024
mumbai,18.93129489732602,72.89757547427891,HomeComforts-86,Jewelry,1677,4299,31,25015,58098,2.6,403422
bangalore,12.854680328438867,77.5892100339461,TechZone-79,Electronics,1088,2325,36,28786,44892,4.4,311268
patna,22.143726207856112,77.10587321613028,GoldNest-86,Supermarket,1021,4842,26,22477,57039,4.4,185420
indore,22.47605484997067,77.9567344917702,HomeComforts-84,Jewelry,404,4748,17,11908,64172,3.0,249669
chennai,12.880439995984545,80.16950587469967,Foodies-27,Clothing,235,897,14,14120,63937,2.8,254099
delhi,28.620609711091543,76.97204208778457,TechZone-22,Supermarket,1759,4416,42,6527,13191,3.9,256016
ahmedabad,23.0457278998728,72.65310772807803,TechZone-60,Restaurant,90,3755,1,13275,18163,3.3,174769
patna,22.142702843434083,77.10647342333954,GoldNest-66,Furniture,1828,1123,11,8731,87486,2.9,318676
surat,22.05002698864663,77.43582918490903,MegaMart-77,Grocery,823,179,32,18186,54735,4.7,364628
indore,22.475379031983216,77.95535612849761,StyleHub-94,Supermarket,1681,3004,43,17251,84287,3.6,162017
ahmedabad,23.075442589366173,72.61272271705633,GoldNest-76,Electronics,85,1277,3,24937,19173,2.8,29519
chandigarh,21.8783328842657,77.54280399656226,HomeComforts-55,Grocery,1596,2756,45,29673,93277,3.5,158554
kolkata,22.64921641397166,88.45760631097039,MediCare-30,Electronics,1382,2244,1,22023,44947,3.9,215416
delhi,28.53556688974182,76.94730342952114,HomeComforts-11,Jewelry,751,2571,11,11093,42725,4.4,361804
pune,18.626989900590917,73.90361904657463,Foodies-30,Restaurant,509,4990,28,28198,52090,4.9,424000
chandigarh,21.87943779478484,77.54345213365922,MediCare-22,Pharmacy,1013,1264,20,10385,42826,2.7,299829
chandigarh,21.87876727498212,77.54288573661607,FreshMart-28,Clothing,759,2449,7,28614,11005,3.9,321823
jaipur,26.86798554129975,75.86318484411665,TechZone-39,Grocery,692,4295,49,13860,68469,4.0,444249
bhopal,21.776445902479384,77.55628291057992,TechZone-95,Pharmacy,212,3740,49,26580,90479,3.0,20799
kolkata,22.56371921089906,88.49037678027372,Foodies-19,Furniture,1844,452,44,16780,42990,4.7,323080
pune,18.471681692639066,73.93792342607709,FreshMart-35,Clothing,497,2911,38,27138,37069,4.5,421783
patna,22.1419447013508,77.10725212034671,StyleHub-54,Grocery,371,4333,29,15347,70502,3.0,169564
bangalore,13.035611831212748,77.73960428401831,TechZone-54,Restaurant,1263,138,25,6375,60402,3.6,334129
mumbai,19.21248650667624,72.75287801590308,TechZone-94,Electronics,781,3357,16,19782,87444,4.4,65400
delhi,28.5442929266358,76.98939482335257,FreshMart-54,Pharmacy,489,2013,9,23441,74160,4.9,60233
jaipur,26.990240312780575,75.76795935308375,StyleHub-49,Clothing,197,3342,14,10577,38354,2.7,489361
hyderabad,17.473127366514817,78.39840514893221,Foodies-81,Restaurant,626,972,32,29899,94773,3.3,416373
patna,22.14292515763121,77.10681501078716,MediCare-92,Jewelry,131,3051,3,19153,8787,3.5,419077
pune,18.404088120817132,73.82217287138042,MediCare-52,Clothing,1410,3244,10,16919,58281,3.5,103508
ahmedabad,23.013146706568115,72.6433486237304,StyleHub-63,Electronics,250,4137,47,16942,19911,3.3,313824
pune,18.57611353424726,73.71696455516685,HomeComforts-62,Clothing,1063,4979,9,5782,50923,3.9,406404
ahmedabad,23.171890472234896,72.54377315716437,Foodies-41,Jewelry,915,3782,50,14015,63149,4.0,348447
lucknow,26.80442683493219,80.94818990396213,GoldNest-86,Supermarket,1131,4745,23,9573,46852,3.7,118363
bhopal,21.7768319206279,77.55697618812414,MegaMart-78,Electronics,1368,347,5,14111,94566,3.6,58938
pune,18.528403383421185,73.92498219671637,TechZone-53,Supermarket,1050,1309,22,26385,13901,4.3,215590
patna,22.142825928873272,77.10640069392814,TechZone-65,Supermarket,1292,527,17,2595,17065,3.8,180059
lucknow,26.76901992954227,80.90264579907512,TechZone-89,Restaurant,1072,3083,8,14587,85889,2.9,478154
patna,22.14276684609378,77.10690454768964,FreshMart-14,Jewelry,1041,4148,29,29991,88650,2.8,133441
hyderabad,17.4980690491156,78.60036806691413,TechZone-40,Furniture,1555,3846,38,26864,75261,3.4,478119
surat,22.050278800796885,77.43631742713853,MegaMart-41,Clothing,1056,1949,15,28313,82117,4.5,463940
chennai,12.870380675751676,80.19707985627907,StyleHub-8,Electronics,564,4661,48,1185,52649,4.6,462689
surat,22.05037098762484,77.43563372756907,FreshMart-48,Supermarket,1233,703,30,4605,64291,3.0,124877
delhi,28.500041048087564,76.99387931512535,TechZone-7,Jewelry,1864,3685,1,25820,18209,3.4,289525
surat,22.049924647670164,77.43682715592603,Foodies-100,Supermarket,188,2233,7,24008,89391,2.7,174355
chennai,12.929398935001904,80.29136615139743,MediCare-78,Pharmacy,65,3928,38,3952,74479,4.2,363534
mumbai,18.93003783793273,72.87912288989365,Foodies-58,Supermarket,1854,2655,15,6928,95930,4.7,18997
chennai,12.905966240581922,80.17737551704298,MediCare-58,Supermarket,1120,1340,8,1700,12185,2.5,131775
jaipur,26.7791115868519,75.8382029559863,StyleHub-8,Furniture,848,4378,20,6333,6673,3.9,387188
hyderabad,17.527242995887647,78.47510964222077,GoldNest-45,Electronics,710,1148,34,18508,78705,3.6,284318
chandigarh,21.87861837928236,77.54371013642479,GoldNest-97,Pharmacy,1035,3296,21,21374,78862,4.0,415461
bhopal,21.776733309676143,77.55705959903253,TechZone-88,Pharmacy,416,1657,13,25982,19715,4.7,66611
patna,22.143321413225483,77.10610520123568,MegaMart-48,Pharmacy,1999,2117,36,13361,31372,4.2,295191
ahmedabad,23.076251131864318,72.53761442752915,MegaMart-97,Supermarket,1853,1994,45,20480,23011,2.8,35089
bhopal,21.77583915353752,77.55552259780836,TechZone-27,Jewelry,802,4472,29,19616,62713,2.6,285525
pune,18.52020474260204,73.9656927444315,MediCare-96,Jewelry,1366,2766,8,7869,74248,2.7,170892
indore,22.475458264376023,77.95624948884242,MegaMart-44,Supermarket,1392,2881,37,11905,57138,3.2,316202
indore,22.47490187433321,77.95683968022362,TechZone-97,Supermarket,1516,1569,4,27072,8552,4.5,410139
bhopal,21.77544457557655,77.55627680589659,Foodies-90,Supermarket,1300,1829,32,5374,25307,5.0,22136
jaipur,26.813782951305075,75.88939927851591,HomeComforts-6,Grocery,907,714,2,24128,54837,3.0,71471
mumbai,19.250762478683804,72.7656591964126,FreshMart-7,Jewelry,1423,126,29,21979,68170,2.6,270597
lucknow,26.958363277644583,80.99369689185828,Foodies-10,Electronics,1877,1008,22,18255,97120,4.2,11815
kolkata,22.564239373623426,88.47868600440168,FreshMart-8,Pharmacy,1493,4598,8,5325,83197,3.5,203944
chennai,12.893965747153302,80.23951747676988,MegaMart-82,Furniture,1662,4855,8,11140,83368,3.2,217532
mumbai,19.2143446249469,72.86672059890829,HomeComforts-5,Electronics,1964,797,46,29597,97196,4.9,76079
mumbai,19.272951238484332,72.76979745244503,StyleHub-55,Restaurant,1019,4702,28,27746,23980,3.2,197965
ahmedabad,23.082344113577168,72.58450187510316,GoldNest-98,Supermarket,868,258,43,28071,36833,3.4,235419
patna,22.14231324808572,77.10684287276197,Foodies-95,Pharmacy,592,3590,23,11985,74678,2.6,240379
hyderabad,17.354088671415994,78.60057012958666,Foodies-16,Grocery,87,236,41,27392,73547,4.6,243391
chennai,13.089205429578222,80.27898495866518,MediCare-41,Electronics,785,310,18,1227,81174,3.5,121123
bangalore,13.019965615187107,77.56178266033955,MegaMart-75,Restaurant,1857,1022,16,3012,72912,4.6,56752
bangalore,13.101488741090547,77.48404730149835,HomeComforts-92,Restaurant,1021,2380,10,28093,79596,2.6,473265
delhi,28.41071499637976,77.1430540800212,MegaMart-29,Furniture,709,2698,11,4345,59731,3.9,33488
pune,18.546188260548078,73.92051508016432,TechZone-37,Pharmacy,1802,2469,42,6150,16599,4.1,375205
delhi,28.71361035079561,76.89997511001721,GoldNest-65,Furniture,1576,3161,16,1477,96463,3.2,36993
bhopal,21.77616895152848,77.5567296180136,Foodies-16,Grocery,1314,1112,47,17973,15848,4.3,297063
patna,22.1419572474904,77.10634394384469,FreshMart-16,Supermarket,1121,3677,20,13780,46221,2.6,75085
delhi,28.519905263908374,77.11860360441254,StyleHub-12,Furniture,1734,3739,18,5658,86807,3.5,132198
bhopal,21.776347208628977,77.55681698398277,MediCare-45,Supermarket,1901,2166,43,3218,15725,2.8,237478
delhi,28.546035164112652,76.93401733648199,StyleHub-85,Restaurant,1324,2907,5,25975,82104,4.0,76714
chandigarh,21.87864701054224,77.54435430592707,MediCare-15,Restaurant,416,1145,38,21588,41514,4.2,338759
chennai,13.021097489621155,80.21483129589895,FreshMart-83,Supermarket,1654,3414,34,14677,58124,4.7,495418
ahmedabad,23.103277161516502,72.67807655918429,StyleHub-98,Supermarket,1074,2182,33,27908,78159,3.5,149112
patna,22.142379601517995,77.10566506217981,Foodies-38,Electronics,1412,3550,25,10195,78755,4.2,236169
lucknow,26.908435809962405,80.89210210726019,StyleHub-15,Restaurant,213,687,49,1062,25908,3.3,19866
lucknow,26.90073010649499,80.97211001155428,Foodies-43,Grocery,944,4451,11,9403,70246,4.0,451770
lucknow,26.76368503734972,81.06320209779634,GoldNest-70,Jewelry,1847,358,17,9993,99035,3.2,452651
mumbai,19.07157098812291,72.80788660166439,HomeComforts-95,Clothing,1541,1643,46,10439,97569,4.6,473324
hyderabad,17.248972647060814,78.27573771678124,FreshMart-52,Supermarket,1659,1300,7,24714,76438,3.6,262162
hyderabad,17.28980537314835,78.6381306223669,TechZone-34,Grocery,508,4000,22,25504,46994,4.2,450046
indore,22.476185370746908,77.95623281169166,MegaMart-52,Furniture,154,3104,33,20992,77782,2.9,218002
chennai,12.89306254969283,80.24769139546066,MediCare-80,Pharmacy,1210,2832,2,21849,84976,4.9,389827
bhopal,21.775757136225064,77.55744307668826,MegaMart-67,Pharmacy,192,4969,37,10591,83175,4.9,16757
chandigarh,21.878229172490755,77.54396757436058,Foodies-34,Jewelry,1145,3091,36,28196,99612,3.9,471475
chandigarh,21.879169895573582,77.54352304905822,TechZone-20,Pharmacy,1234,2133,48,10002,41827,2.7,132200
delhi,28.506466265896865,77.03138161921274,StyleHub-79,Pharmacy,670,2535,42,7618,52887,2.9,425206
hyderabad,17.423119741095256,78.47023407956874,FreshMart-3,Restaurant,468,2549,30,17118,16087,3.2,378898
bhopal,21.77642771234902,77.555948739473,MediCare-83,Pharmacy,1765,4556,20,2125,14054,3.3,249215
chennai,12.981290206618452,80.25978562127928,MediCare-75,Furniture,1321,3484,30,13059,79264,2.9,275842
kolkata,22.735969762849678,88.38008111712213,TechZone-49,Supermarket,1030,1751,20,10818,12158,4.4,387359
chandigarh,21.87982756847093,77.54452926666089,StyleHub-60,Supermarket,794,3246,41,11466,32167,4.1,416112
jaipur,26.78539601727934,75.89740831241572,HomeComforts-100,Jewelry,617,1538,7,13872,52546,4.6,323156
indore,22.47567877891545,77.95527632808263,StyleHub-88,Furniture,1711,800,8,27021,48843,3.1,92840
lucknow,26.990750322921926,81.014213330794,HomeComforts-40,Clothing,55,2011,2,27084,93301,2.9,40544
bhopal,21.776837164417557,77.55599453501873,StyleHub-49,Electronics,1493,2158,38,18121,55259,4.1,107326
kolkata,22.559836225839195,88.45932602485792,MediCare-56,Restaurant,1992,4877,43,13464,29296,2.8,175722
delhi,28.401670923282282,77.00535445191774,HomeComforts-47,Furniture,1839,1371,22,26555,8379,4.0,104847
delhi,28.63606112544258,76.93089274970657,TechZone-36,Grocery,256,1288,18,29439,52329,3.8,86473
ahmedabad,23.114842979322088,72.67223414060335,StyleHub-92,Pharmacy,364,517,9,4108,36547,3.9,373174
kolkata,22.64166098974206,88.33475781893627,FreshMart-78,Grocery,989,175,40,26313,35757,4.0,117417
hyderabad,17.27063746905331,78.54479213909879,GoldNest-83,Clothing,1455,1381,40,4833,61537,3.6,194878
patna,22.14335825777581,77.10648293029318,FreshMart-93,Restaurant,1490,4326,40,24176,70893,3.8,384695
surat,22.04994070371546,77.43520568339774,FreshMart-20,Jewelry,1867,1278,17,18257,68816,4.5,114970
kolkata,22.47104412606383,88.48445471614309,HomeComforts-62,Furniture,327,1113,23,11644,48357,3.1,109758
lucknow,26.919339631061188,81.01732165222245,StyleHub-52,Furniture,55,2295,21,14189,82804,4.0,42162
jaipur,26.772289327295887,75.81786934043276,StyleHub-68,Grocery,1752,640,43,29555,88638,4.4,348621
indore,22.476281534585738,77.95674958338704,StyleHub-32,Jewelry,547,2334,17,21189,66538,3.2,426990
lucknow,26.81670164769579,80.89708989607578,HomeComforts-87,Electronics,1488,2772,45,29607,54171,4.3,77599
lucknow,26.805975182735,80.99048664407947,MediCare-61,Pharmacy,1058,2655,2,13970,59846,3.3,253044
jaipur,26.90163119995671,75.9979112602372,TechZone-13,Supermarket,1828,438,21,27946,33714,4.0,149293
ahmedabad,23.016892037931992,72.50125023831303,HomeComforts-61,Clothing,832,4788,25,27290,54181,3.6,207549
patna,22.143250738926124,77.10747014028924,TechZone-90,Grocery,613,2825,48,13800,20412,4.4,441441
lucknow,26.846110503053605,81.06350053149292,FreshMart-93,Furniture,1944,487,5,22307,94553,2.9,271584
chandigarh,21.8793686797366,77.54442189081496,MediCare-30,Furniture,384,2229,32,25416,37808,2.8,244304
indore,22.474954728559965,77.95628705548614,MegaMart-49,Jewelry,1372,722,25,4035,73192,3.9,242852
kolkata,22.581975855685915,88.41341070576902,TechZone-93,Jewelry,1445,2465,13,19227,21890,3.6,474274
lucknow,26.91700467049922,80.81904428370535,TechZone-79,Electronics,1941,1595,23,7881,89467,4.4,490634
delhi,28.69173182963425,77.17094229439323,StyleHub-16,Clothing,433,4711,31,26991,88688,4.1,244751
pune,18.62418496104612,73.90951266385152,MediCare-54,Pharmacy,90,706,35,2795,60489,4.0,88457
chennai,13.130151373016524,80.27816223122339,GoldNest-75,Pharmacy,859,2980,28,4844,73368,4.5,486546
jaipur,26.78796138599966,75.78221729007107,GoldNest-64,Clothing,654,1532,11,9305,32703,4.0,386428
jaipur,26.86143607850494,75.87993994059731,FreshMart-67,Clothing,223,3547,8,8756,83670,4.9,246316
kolkata,22.661127953077248,88.47222996283148,FreshMart-67,Electronics,579,2684,23,7890,43797,3.7,25453
jaipur,26.948507555644042,75.8733302982768,HomeComforts-35,Jewelry,1733,4916,22,2934,87947,3.5,160380
chennai,12.90663865093501,80.26654560417123,HomeComforts-70,Pharmacy,273,1245,27,9187,12906,4.2,379735
ahmedabad,23.115643955987267,72.62329506359778,Foodies-44,Jewelry,1545,1013,42,18824,26941,2.8,474728
ahmedabad,23.066393488897567,72.57688971033645,GoldNest-51,Clothing,1521,2782,40,25727,16146,3.0,189354
delhi,28.62985149762449,77.17159731480977,GoldNest-32,Clothing,296,4142,20,9014,66295,4.0,473048
delhi,28.72359793194072,77.19964200466602,StyleHub-3,Restaurant,1174,4476,4,3188,57849,3.8,393402
jaipur,26.838351805027894,75.8242461901721,FreshMart-2,Furniture,747,1281,44,27997,98970,2.8,124423
bangalore,12.90743560361825,77.56796495663919,Foodies-2,Supermarket,666,1031,46,24068,71925,4.9,143909
hyderabad,17.393793610585867,78.41199605768125,MediCare-93,Clothing,1023,3974,13,27279,74038,3.9,259805
pune,18.516387524563335,73.72700716615402,GoldNest-44,Jewelry,780,674,27,17931,79299,4.1,415528
surat,22.049669587139327,77.43543141758482,GoldNest-74,Grocery,1449,2310,20,18223,45982,3.5,312791
chennai,13.07132310732628,80.27320103476394,GoldNest-54,Furniture,122,1497,34,2793,26728,3.9,353701
bangalore,12.88375331077073,77.68691085572078,HomeComforts-91,Restaurant,631,2528,1,14495,42633,2.9,145469
delhi,28.856170306538157,76.97884225201801,TechZone-61,Grocery,725,265,22,11366,60201,3.4,225319
bhopal,21.775719005628517,77.55742504660498,MediCare-19,Furniture,1170,4476,47,26827,44064,4.6,420048
surat,22.05105358989358,77.43667664975112,GoldNest-9,Supermarket,1646,1391,17,10528,10030,3.4,260874
bhopal,21.776098278469902,77.55648860875375,Foodies-75,Electronics,1506,1498,9,3357,92540,4.9,331645
pune,18.686332357571295,73.7855191572646,MediCare-14,Furniture,1618,737,19,28847,80841,4.0,271400
surat,22.049864395834533,77.43635412302174,MegaMart-99,Furniture,1712,4890,12,22408,60993,2.8,66403
bhopal,21.77672780998971,77.55593496898581,MegaMart-3,Jewelry,1423,1708,30,27895,26859,3.7,293362
patna,22.142811132406177,77.1059790848009,StyleHub-42,Jewelry,1833,1850,34,16882,77418,2.9,240645
chennai,13.053314390564545,80.24717111990591,HomeComforts-16,Electronics,184,1004,30,2169,7269,4.9,247067
delhi,28.44287910178674,77.10253504814489,MediCare-69,Electronics,140,3055,29,1339,99735,3.4,376724
lucknow,26.979278954626217,81.06089321817954,Foodies-36,Pharmacy,458,3310,20,18409,31684,3.9,175388
delhi,28.858824908961267,77.09009571315917,HomeComforts-81,Supermarket,1938,1370,12,10946,93454,3.9,213782
kolkata,22.68181097122746,88.36058097149831,Foodies-17,Supermarket,1032,2342,5,29687,68492,2.8,182735
surat,21.075545484426392,77.61022055264145,HomeComforts-11,Electronics,1558,2601,38,7539,86663,4.2,117343
lucknow,26.99918498634763,80.92088669058988,FreshMart-19,Furniture,1629,4909,24,4337,58000,4.6,272313
pune,18.627213907611637,73.79691210309312,HomeComforts-40,Furniture,745,3100,5,29919,18644,3.6,331875
mumbai,19.13456706148673,72.89288635893473,TechZone-52,Furniture,683,3703,32,26068,90697,4.4,233984
chandigarh,20.904704680120904,77.71756626847433,StyleHub-64,Restaurant,1701,2054,1,26937,92365,4.6,424584
kolkata,22.570599589690712,88.35139294344398,TechZone-6,Clothing,1112,2366,13,1126,39186,3.6,266982
jaipur,26.79278204735034,75.90450773707038,FreshMart-45,Pharmacy,474,2536,25,6670,84022,3.7,68661
surat,21.075774669311357,77.60955781126805,MediCare-89,Electronics,283,3231,32,26694,95386,2.9,493644
hyderabad,17.335265746578308,78.42223914325383,MegaMart-26,Restaurant,709,3723,38,1842,70046,3.0,474340
lucknow,26.913850660774305,80.81897697598984,StyleHub-32,Electronics,1093,3348,4,18012,73638,4.2,452557
hyderabad,17.389120604301635,78.52366287977772,StyleHub-17,Supermarket,1700,4762,35,25222,30559,4.2,460956
patna,21.16772776832943,77.28110639473536,FreshMart-47,Furniture,967,2408,13,6761,94027,3.0,15658
patna,21.16838995341928,77.27957835494948,GoldNest-61,Furniture,98,855,31,4514,51804,3.0,451813
lucknow,26.863009770491825,81.01459107093072,MegaMart-93,Electronics,1126,1376,37,3569,18691,4.4,222189
hyderabad,17.230771792474798,78.25705534351964,FreshMart-91,Clothing,321,3834,36,5021,43714,4.8,396612
bangalore,13.04827453999831,77.70846039625975,MegaMart-82,Electronics,1209,4461,41,5667,5418,3.7,448453
chandigarh,20.905250448569,77.71777649580908,TechZone-88,Grocery,1655,4820,8,9931,60453,3.1,382079
pune,18.584866947024544,73.94932422419593,MediCare-33,Furniture,794,705,10,2234,75632,3.1,478427
chandigarh,20.903891179245363,77.71745032725903,MegaMart-21,Grocery,1358,4673,42,5003,27175,4.1,383831
chandigarh,20.904143686711727,77.71787750756712,TechZone-83,Grocery,882,907,35,4406,88123,3.6,79945
chennai,13.022067160253984,80.15960662116649,TechZone-91,Clothing,1216,485,32,25155,29711,3.3,496801
delhi,28.887732080912336,77.21175028567208,Foodies-98,Grocery,309,2694,38,17447,26374,2.9,358727
surat,21.0758321219751,77.61005505988643,MegaMart-8,Jewelry,112,1942,40,21115,55117,3.0,173752
jaipur,26.806467311821397,75.76821103447054,FreshMart-16,Supermarket,335,318,38,24238,60303,3.3,24683
bangalore,13.104409231941077,77.45204783126155,FreshMart-12,Grocery,1217,1310,21,15065,85840,3.8,94041
lucknow,26.771180487809012,81.04508020610129,StyleHub-42,Jewelry,1056,3870,15,16733,33405,3.0,43695
chandigarh,20.903388031961136,77.71824861783833,Foodies-53,Grocery,1212,913,43,11440,12788,4.6,312230
indore,21.501263436395696,78.12896689714947,GoldNest-62,Clothing,1626,274,41,24547,28536,3.0,21925
pune,18.523238207370138,73.71223197236097,Foodies-12,Furniture,1176,3569,1,4303,41071,3.2,423030
chandigarh,20.905351647325507,77.71775191687286,GoldNest-44,Restaurant,1196,4237,19,17724,86780,4.9,127897
chandigarh,20.903460100809596,77.71795351862824,TechZone-84,Electronics,1779,3543,19,2994,47403,2.9,469997
hyderabad,17.400373805239866,78.26509658551105,Foodies-65,Grocery,320,1769,39,12427,30377,2.9,432245
patna,21.168269190145928,77.28045659547375,MegaMart-96,Grocery,203,4213,50,24524,24610,3.7,445397
bhopal,20.80050040099055,77.72962463389563,StyleHub-41,Furniture,401,4769,45,2096,6183,3.5,313390
lucknow,26.88873158769798,81.03634120948479,StyleHub-41,Electronics,1360,1381,34,15745,6806,4.5,14836
patna,21.16772810934802,77.28120479670113,TechZone-43,Pharmacy,847,2792,14,11040,39505,4.9,134937
kolkata,22.519288701744898,88.35735996615769,TechZone-75,Clothing,52,202,3,24952,21033,3.2,342428
surat,21.076328499407182,77.60943194104208,GoldNest-53,Furniture,924,192,3,23829,25441,2.8,183007
chandigarh,20.904156862899782,77.71645792014422,MegaMart-61,Supermarket,1808,789,32,29946,66999,4.1,342005
bhopal,20.801121818871493,77.72974940601355,FreshMart-1,Jewelry,441,4746,12,3419,94560,3.7,439724
chennai,13.151240944566053,80.28960676170087,MediCare-58,Jewelry,1318,2409,11,28422,34693,4.3,294844
patna,21.168770730695,77.28049606550073,MegaMart-25,Electronics,1054,3361,23,7740,45924,3.6,446108
hyderabad,17.26807179556536,78.31190588139523,MediCare-23,Grocery,1245,3604,5,21927,58417,3.7,104319
bangalore,13.040482673452379,77.49057066952459,Foodies-30,Grocery,781,4411,8,28651,37961,4.6,181492
indore,21.500842465358154,78.13072232747965,Foodies-24,Supermarket,996,1851,37,27579,36935,4.5,363901
surat,21.076219568747295,77.61006018523322,TechZone-64,Furniture,562,1569,38,8027,30632,3.8,220417
jaipur,26.93709996686506,75.84225359344083,MediCare-24,Supermarket,416,1372,6,15303,5756,4.1,67351
jaipur,26.858473083010043,75.8310833653121,Foodies-44,Restaurant,1911,4671,15,10578,46456,3.6,324729
chennai,12.953617097641837,80.21042382996117,TechZone-27,Electronics,1286,4132,6,14988,22849,2.7,265803
bangalore,13.041575553457466,77.47545529700116,HomeComforts-16,Furniture,69,2129,7,12385,39109,4.8,499248
bangalore,12.88395610442853,77.57668445579507,GoldNest-80,Clothing,1561,1205,39,9458,16444,4.5,177437
lucknow,26.793285783567327,81.0467857114122,GoldNest-9,Jewelry,481,3961,29,28410,42661,3.5,277114
indore,21.500776118715123,78.1297330747397,FreshMart-8,Clothing,310,3057,32,18466,97338,3.2,31393
jaipur,26.983637568000656,75.76017143162709,HomeComforts-14,Furniture,1903,296,15,11416,39612,2.8,201624
jaipur,26.90099413637557,75.94840721341552,Foodies-56,Grocery,276,1134,44,3977,19457,2.8,118778
delhi,28.487973516263818,76.88117655121401,StyleHub-21,Electronics,1139,1569,24,2415,65405,4.8,320002
pune,18.40419163618212,73.7296662164428,MegaMart-49,Restaurant,1226,3693,5,21979,46941,2.6,385008
bangalore,12.995894370747525,77.69049118519862,FreshMart-83,Pharmacy,500,471,2,26456,97720,4.2,220558
chennai,13.05371278218585,80.29076402410058,HomeComforts-51,Grocery,1048,237,37,2798,19743,3.9,398842
bangalore,12.870644727020766,77.52438076474404,FreshMart-47,Electronics,1443,1981,48,14612,55663,4.7,82480
chandigarh,20.903938858439474,77.71812754423095,MediCare-13,Electronics,1504,1806,12,9257,82889,3.7,378454
surat,21.074858926096187,77.60971661866974,StyleHub-49,Pharmacy,691,969,34,23932,76116,2.6,124942
